Codigo,Producto,Existencia,Precio venta,Precio mayoreo,Departamento,Actualizado
8303175661765,Cinta De Aislar Goodwill,4.0,15.0,10.0,PUEBLA,2026-09-16 01:29:56
RO-08,CINTA DE AISLAR GRANDE NEGRO RINO,0.0,15.0,10.0,PUEBLA,2026-09-08 00:37:17
2263,Cinta De Aislar Roja,7.0,15.0,12.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
2264,Cinta De Aislar Verde,11.0,15.0,10.0,LION TOOLS,2026-09-08 00:37:17
2880,CINTA DE MONTAJE DOBLE CARA,1.0,55.0,0.0,LION TOOLS,2026-09-08 00:37:17
2266,Cinta De Señalizacion 48mmx18m,1.0,60.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7722,CINTA GRIS MULTIUSOS 48MM X 50M,0.0,120.0,100.0,LION TOOLS,2026-09-08 00:37:17
7721,Cinta Gris Multiusos 48mmx10m,6.0,35.0,20.0,LION TOOLS,2026-09-08 00:37:17
RO-09,CINTA HISLAR CHICA,15.0,10.0,0.0,ASGA,2026-09-08 00:37:17
2267,Cinta Masking 12mmx50m,1.0,20.0,10.0,LION TOOLS,2026-09-08 00:37:17
2268,Cinta Masking 18mmx50,3.0,25.0,15.0,LION TOOLS,2026-09-08 00:37:17
2269,Cinta Masking 24mmx50m,0.0,35.0,20.0,LION TOOLS,2026-09-10 00:18:58
2270,Cinta Masking 36mmx50,2.0,50.0,35.0,LION TOOLS,2026-09-08 00:37:17
2271,Cinta Masking 48mmx50m,1.0,60.0,45.0,LION TOOLS,2026-09-08 00:37:17
3102,CINTA METRICA 20M,0.0,170.0,0.0,LION TOOLS,2026-09-08 00:37:17
3103,CINTA METRICA 30,1.0,200.0,0.0,LION TOOLS,2026-09-08 00:37:17
224,Cinta Metrica 8m Liontools,2.0,110.0,80.0,LION TOOLS,2026-09-08 00:37:17
3105,CINTA METRICA DE 100M,0.0,400.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
3104,CINTA METRICA DE 50M,0.0,280.0,0.0,LION TOOLS,2026-09-08 00:37:17
CPL5,CINTA PARA LLAVE CHICA,5.0,15.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
757,Cinta Peligro 300 M De Largo,0.0,195.0,180.0,LION TOOLS,2026-09-08 00:37:17
7506198185114,Cinta Preventiva Precaucio,0.0,90.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506198104160,Cinta Preventiva Precaucion 300m,0.0,195.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
755,Cinta Teflon 3/4,0.0,10.0,0.0,conexiones para gas (Eliminado 23/07/2024),2026-09-08 00:37:17
CINTA TEFLON,Cinta Teflon Amarilla,0.0,10.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
791279001309,CINTA TEFLON IUSA,0.0,10.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7503175300263,Cinta Teflon Latintul,20.0,10.0,7.0,conexiones para gas (Eliminado 23/07/2024),2026-09-08 00:37:17
754,Cinta Teflon Lion Tools,2.0,8.0,4.0,LION TOOLS,2026-09-08 00:37:17
7735,Cinta Transparente 48mm x 40m,9.0,25.0,20.0,LION TOOLS,2026-09-09 21:23:12
7732,CINTA TRANSPARENTE 48MMX150M,8.0,75.0,60.0,LION TOOLS,2026-09-08 00:37:17
7731,Cinta Transparente 48mmx50m,0.0,25.0,15.0,LION TOOLS,2026-09-08 00:37:17
MOD 103,CLAVIJA CON CONTACTO,23.0,25.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
92-9388,CLAVIJA GRIS/AMARILLO DE 2 PUNTAS,1.0,30.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
CL473,CLAVIJA INDUSTRIAL NEGRO C/ AMARILLO DE 3 PUNTAS,0.0,40.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
325,CLAVIJA METALICA DE 3 PUNTAS,9.0,30.0,0.0,HUAJUAPAN,2026-09-08 00:37:17
838,Clavija Ovalada Negra,8.0,10.0,8.0,LION TOOLS,2026-09-08 00:37:17
123,Clavija Reforzada De Dos Puntas,3.0,25.0,18.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
188,CLAVIJA SENCILLA,32.0,8.0,5.0,casa,2026-09-11 21:54:08
44816,CLAVO,262.0,1.0,0.0,FERREPAT,2026-09-08 00:37:17
44817,CLAVO,186.0,1.5,0.0,FERREPAT,2026-09-08 00:37:17
45026,CLAVO  JUMBO,44.0,3.0,0.0,FERREPAT,2026-09-08 00:37:17
7506240611752,CLAVO 1 1/2 X 13.5 POR KILO,1.0,100.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240611745,CLAVO 1 1/4 X 14.5 POR KILO,1.0,100.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240611738,CLAVO 1 X 14.5 POR KILO,1.0,100.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610182,CLAVO 10.5X2 1/2 POR KILO,0.0,65.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610175,CLAVO 12X2,1.0,65.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610205,CLAVO 3 1/2X8,63.0,2.5,1.0,TRUPER,2026-09-08 00:37:17
7506240610199,CLAVO 3X9.5,226.0,1.5,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610212,CLAVO 4X6.5,0.0,3.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610229,CLAVO 5X5.5,51.0,4.0,2.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
44813,Clavo Chico,680.0,0.25,0.25,FERREPAT,2026-09-08 00:37:17
4430,CLAVO CONCRETO 2 PULGADAS,65.0,3.0,0.0,FERREPAT,2026-09-08 00:37:17
4431,CLAVO D/CONCRETO NEGRO 2.5 PLGD,237.0,3.5,0.0,FERREPAT,2026-09-08 00:37:17
4428,CLAVO DE CONCRETO  3 Plgd PLATA,23.0,6.0,0.0,FERREPAT,2026-09-08 00:37:17
4425,CLAVO DE CONCRETO 1pulgd PLATA,0.0,0.5,0.0,FERREPAT,2026-09-08 00:37:17
4427,CLAVO DE CONCRETO 2 1/2 Pulgd,215.0,3.5,0.0,FERREPAT,2026-09-08 00:37:17
4426,CLAVO DE CONCRETO 2 Pulgd PLATA,3.0,2.5,0.0,FERREPAT,2026-09-08 00:37:17
4429,CLAVO DE CONCRETO 3 Plgd Negro,99.0,6.0,0.0,FERREPAT,2026-09-08 00:37:17
45023,CLAVO GRUESO,199.0,2.0,0.0,FERREPAT,2026-09-08 00:37:17
45024,CLAVO GRUESO,0.5,2.5,0.0,FERREPAT,2026-09-08 00:37:17
44814,Clavo Mediano,477.0,0.33,0.0,FERREPAT,2026-09-08 00:37:17
44815,CLAVO PARA MADERA,348.0,0.5,0.0,FERREPAT,2026-09-08 00:37:17
M-700,CODIFICADOR,1.0,500.0,0.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
6927780513022,COLADERA PAQUETE DE 4PZ,0.0,35.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7506325101062,COLADERA ZERO OLORES,0.0,95.0,75.0,lampara (Eliminado 23/07/2024),2026-09-08 00:37:17
COLADOR 4,COLADOR PARA ALBAÑIL 4,1.0,110.0,100.0,PUEBLA,2026-09-08 00:37:17
COLADOR 6,COLADOR PARA ALBAÑIL 6},1.0,110.0,100.0,PUEBLA,2026-09-08 00:37:17
CPB50,Collar Bordado 50cm,1.0,85.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPBPF49,Collar Bordado De Piel Y Forro 49cm,0.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPAF37,Collar C/Adornos Forro 65cm,2.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CDDT40,Collar C/Diamantitos Deble Tela 40cm,0.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCCC23,Collar Cachorro Completo Colores,2.0,40.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCME22,Collar Cachorro Estampado,3.0,30.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCC22,Collar Cachorro Estampado,19.0,40.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCT23,Collar Cachorro Tela,3.0,60.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCLF46,COLLAR COLORES LISO FORRO 46CM,3.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
COMT38,COLLAR COMBINADO TELA 38CM,7.0,55.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CAF46,COLLAR CON ADORNO Y FORRO 46CM,0.0,80.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCC01,COLLAR DE CINATA OARA CACHORRO,7.0,20.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPEG70,Collar De Perro Estampado Tela Grueso 70x3.5cm,2.0,110.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CDTA40,Collar Doble Tela C/Adorno 40cm,9.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPA48,COLLAR DOBLE TELA CON ADORNO 48CM,6.0,85.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDS73,Collar Dobletela suela Hule 73 X 5 Cm,1.0,120.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEC37,Collar Estampado C/Cascabel 37cm,1.0,40.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPEPF68,Collar Estampado D/Piel C/Forro 68cm,1.0,145.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEDT47,COLLAR ESTAMPADO DOBLE TELA 47CM,5.0,90.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEGD40,Collar Estampado Grueso Doble 40cm,0.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEUC40,Collar Estampado Una Capa 40cm,3.0,55.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CETU36,COLLAR ESTAMPADO UNA TELA 36CM CH,7.0,60.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CLCM22,Collar Liso Cachorro,3.0,25.0,0.0,PECHERAS,2026-09-08 00:37:17
CPLC35,Collar Liso Colores 35cm,0.0,45.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPLC54,Collar Liso De Colores 45cm,0.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CMF40,Collar Militar C/Forro 40cm,5.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CMF51,COLLAR MILITAR CON FORRO 51CM,0.0,80.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPLC53,Collar P/Perro Liso Colores,1.0,115.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCME23,Collar Para Cachorro Estam Mod.2,3.0,30.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCRG5,Collar Para Cachorro Rayado Grueso,0.0,35.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPPCH2,Collar Para Pero Con Pañuelo Modelo 2,0.0,100.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CP53ETD,Collar Para Perro 53cm Estampado Doble Tela Grueso,1.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CP55ET,Collar Para Perro 55cm Estampadodoble Tela,2.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CP57EDF,Collar Para Perro 57cm Estampado Doble Forro,4.0,135.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CP58ET,Collar Para Perro 58cm,7.0,85.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPB39CH,Collar Para Perro Bordado Doble 39cm Ch,1.0,60.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPA55,Collar Para Perro Con Adorno 55cm,1.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPD49,Collar Para Perro Con Diamantito,4.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPPCH37,COLLAR PARA PERRO CON PAÑUELO 37CM,3.0,90.0,0.0,PECHERAS,2026-09-08 00:37:17
CPPM,Collar Para Perro Con Pañuelo M,3.0,120.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCP26,Collar Para Perro De Piel 26cm,0.0,45.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPPCHS22,Collar Para Perro De Piel Ch Sencillo,2.0,30.0,0.0,PECHERAS,2026-09-08 00:37:17
CPP11,Collar Para Perro De Piel Chico,1.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPPF40,COLLAR PARA PERRO DE PIEL CON FORRO 40CM,5.0,65.0,0.0,PECHERAS,2026-09-08 00:37:17
CPT57,Collar Para Perro De Tela 57cm,0.0,70.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPTUC36,COLLAR PARA PERRO DE TELA CON CASCABEL 36CM,7.0,60.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPTE36,COLLAR PARA PERRO DE TELA ESTAMPADO 36CM,6.0,40.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPTCN61,Collar Para Perro De Tela Liso Colores 61cmX3cm,0.0,120.0,100.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDE11,Collar Para Perro Doble Estampado,0.0,45.0,0.0,PECHERAS,2026-09-08 00:37:17
CPDOG46,COLLAR PARA PERRO DOG 46CM ESTAMPADO,2.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDOG48,Collar Para Perro Dog 48cm,0.0,60.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPE1,Collar Para Perro Estampado 35cm,9.0,45.0,0.0,PECHERAS,2026-09-08 00:37:17
CPE47TD,Collar Para Perro Estampado 47cm Tela Doble,4.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEDT40,COLLAR PARA PERRO ESTAMPADO DOBLE TELA 40CM,1.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CEDT49,COLLAR PARA PERRO ESTAMPADO DOBLE TELA 49CM,3.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPED59,Collar Para Perro Estampado Doble Tela 59cm,0.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDOC22,Collar Para Perro Estampado Doc Colores,18.0,55.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPEG50,Collar Para Perro estampado Grueso 50cm,2.0,75.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPEG60,Collar Para Perro Estampado Grueso 60 Cm,0.0,90.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPET49,Collar Para Perro Estampado Tela 49cm Una Capa,6.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPTG70,Collar Para Perro Tela Grueso 70cmX4cm,1.0,120.0,100.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPP22,Collar Para Piel Ch,7.0,45.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCBE33,Collar Perro Broche Estampado,2.0,100.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPAP64,Collar Perro C/Adornos Y Picos 64 X 4.5 Cm,0.0,200.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPD57,Collar Perro C/Diamantitos 57 X 3 Cm,1.0,90.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCA70,Collar Perro Camuflajeado aterciopelado 70x3.5,1.0,110.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCA60,Collar Perro Camuflajeado C/Aterciopelado 60x30cm,1.0,90.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCB59,Collar Perro Cuero Bordado 59 X 3 Cm,0.0,125.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCD54,Collar Perro Cuero C/Detalles 54 X 2.5 Cm,2.0,100.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCS72,Collar Perro Cuero Sencillo 71.5 X 3 Cm,0.0,55.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPCA57,Collar Perro De Cuero C/Aterciopelado 57 X 3 Cm,3.0,95.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDT40,Collar Perro Doble Tela Estampado 40cm,10.0,65.0,0.0,PECHERAS,2026-09-08 00:37:17
CPDDT55,Collar Perro Dobletela 55 X 3 Cm,2.0,85.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDT56,Collar Perro Dobletela 56 X 3 Cm,1.0,90.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDT55,Collar Perro Dobletela Bordado 55 X 3 Cm,2.0,110.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDT63,Collar Perro Dobletela C/Bordado 63 X 4 Cm,0.0,120.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPDTA62,Collar Perro Dobletela62 X 4 Cm,0.0,145.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPTG60,COLLAR PERRO GRUESO 60 x 4cm,0.0,110.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPLT64,Collar Perro Liso Colores 64 X 4.5 Cm,1.0,80.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CPP48,Collar Pára Pero De Piel 48cm,1.0,80.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
CCRG38,COLLAR TELA RALLADO 38CM,2.0,65.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501130510047,Colorante Con Fijador Azul Marino,9.0,25.0,20.0,casa,2026-09-08 00:37:17
7501130510016,Colorante Negro,5.0,25.0,20.0,casa,2026-09-08 00:37:17
COMAL2,Comal Azul #2,0.0,2650.0,2550.0,PUEBLA,2026-09-08 00:37:17
COMAL3,Comal Azul #3,1.0,3200.0,3000.0,PUEBLA,2026-09-08 00:37:17
COMAL4,Comal Azul #4,1.0,3650.0,3500.0,PUEBLA,2026-09-08 00:37:17
COMAL1,Comal Azul 1,0.0,2150.0,2050.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
C.U,COMAL CUADRADO,1.0,160.0,120.0,bvh,2026-09-08 00:37:17
C60,COMAL DE 60CM,2.0,650.0,0.0,PUEBLA,2026-09-08 00:37:17
COMAL DE PLACA N1,Comal De Doble Placa N1,4.0,100.0,0.0,bvh,2026-09-08 00:37:17
PLACA N2,Comal De Doble Placa N2,0.0,150.0,0.0,bvh,2026-09-08 00:37:17
PLACA N6,Comal De Doble Placa N6,3.0,500.0,0.0,PUEBLA,2026-09-08 00:37:17
PLACA N1.5,Comal De Placa N 1.5,1.0,120.0,0.0,PUEBLA,2026-09-08 00:37:17
N1,Comal Del N 1 Liso,1.0,25.0,0.0,PUEBLA,2026-09-08 00:37:17
N2,Comal Del N2 Liso,6.0,30.0,0.0,PUEBLA,2026-09-08 00:37:17
N3,Comal Del N3 Liso,10.0,40.0,0.0,PUEBLA,2026-09-08 00:37:17
N4,Comal Del N4 Liso,8.0,60.0,0.0,PUEBLA,2026-09-08 00:37:17
N5,Comal Del N5 Liso,0.0,80.0,0.0,casa,2026-09-08 00:37:17
PLACA N5,Comal Doble Placa De N5,7.0,350.0,0.0,ASGA,2026-09-15 22:37:41
PLACA N4,Comal Doble Placa Del N4,5.0,250.0,0.0,PUEBLA,2026-09-08 00:37:17
PLACA N3,Comal Doble Placa N3,1.0,200.0,0.0,PUEBLA,2026-09-08 00:37:17
C.O.,COMAL OVALADO GRANDE,1.0,300.0,220.0,bvh,2026-09-08 00:37:17
C.O,COMAL OVALADO PEQUEÑO,0.0,160.0,120.0,bvh,2026-09-08 00:37:17
COMAL PLACA 65,COMAL PLACA #65,2.0,700.0,0.0,PUEBLA,2026-09-08 00:37:17
COMAL PLACA 70,COMAL PLACA #70,1.0,750.0,0.0,PUEBLA,2026-09-08 00:37:17
COMAL PLACA 55,COMAL PLACA 7,0.0,600.0,0.0,PUEBLA,2026-09-08 00:37:17
7503030727174,COMBO CARGADOR TIPO C 2.0A 1HORA,0.0,95.0,60.0,PUEBLA,2026-09-08 00:37:17
7503028615643,COMBO CARGADOR V8 1M 2.4A 1HORA,2.0,85.0,85.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206652411,Conector Macho Plastico Para Manguera 1/2 Truper,6.0,25.0,20.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7502239098641,CONECTOR PARA MANGUERA HMBRA X PIEZA,13.0,30.0,0.0,LION TOOLS,2026-09-08 00:37:17
7501206652428,CONECTOR PLASTICO TRUPER 1/2,7.0,50.0,0.0,TRUPER,2026-09-08 00:37:17
1893,CONECTOR Y DE PLASTICO 3/4 19MM,2.0,30.0,25.0,LION TOOLS,2026-09-08 00:37:17
CMHF12,Conexion  Para Manguera Hembra Fierro,0.0,30.0,0.0,FERREPAT,2026-09-08 00:37:17
CMH13,Conexion Para Man  Guera  Hembra Media Plas.2,4.0,20.0,0.0,DON RAMON,2026-09-08 00:37:17
CMHF22,Conexion Para Manguera Hembra Plas.1/2 Fijo,1.0,15.0,0.0,DON RAMON,2026-09-08 00:37:17
CMMF12,Conexion Para Manguera Macho 1/2 Fierro,3.0,30.0,0.0,DON RAMON,2026-09-08 00:37:17
CMH12,Conexion Pra Manguera Hembra Plas. Movible,25.0,15.0,0.0,DON RAMON,2026-09-08 00:37:17
352,Contacto Cuadrado,3.0,15.0,0.0,PUEBLA,2026-09-08 00:37:17
MOD.102,Contacto De 3 Entradas Samy,1.0,20.0,0.0,PUEBLA,2026-09-08 00:37:17
MOD.104,Contacto De 4 Entradas,22.0,20.0,15.0,PUEBLA,2026-09-08 00:37:17
MOD.103,CONTACTO DE TRES ENTRADAS Y CLAVIJA,8.0,25.0,0.0,PUEBLA,2026-09-11 23:33:48
7501942344502,CONTACTO DOBLE ATERRIZADO CON PLACA,0.0,55.0,0.0,FERREPAT,2026-09-08 00:37:17
7501942344458,Contacto Doble Aterrizado Roma,1.0,55.0,45.0,FERREPAT,2026-09-08 00:37:17
7501942344656,Contacto Doble Aterrizado Verona,0.0,85.0,0.0,FERREPAT,2026-09-08 00:37:17
353,Contacto Huevo,0.0,20.0,0.0,PUEBLA,2026-09-08 00:37:17
CO273,CONTACTO INDUSTRIAL NEGRO C/ AMARILLO,13.0,40.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240626565,CONTACTO PARA FOTOCELDA,2.0,85.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506006805418,CONTACTO TOSCANA,0.0,20.0,0.0,FERREPAT,2026-09-08 00:37:17
354,Contacto Triple Reforzado Negro,1.0,30.0,0.0,PUEBLA,2026-09-08 00:37:17
3240,Contracanasta,3.0,130.0,105.0,LION TOOLS,2026-09-08 00:37:17
CONTROL DISH,CONTROL DISH,2.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CR-16S,CONTROL FOR ATVIO,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CR-43,Control For Atvio,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CR-SAM,CONTROL FOR SAMSUNG,2.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
EN3R39S,CONTROL FOR SHARP,2.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CONTROL HISENSE,CONTROL HISENSE,2.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
126,CONTROL JVC,3.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
RM-L1162,CONTROL LG,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
LG2,CONTROL LG,2.0,120.0,0.0,ASGA,2026-09-08 00:37:17
RM-300,CONTROL MOVER MEXICO,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
MAX-Q,CONTROL MOVERMEXICO,0.0,95.0,0.0,ASGA,2026-09-08 00:37:17
N2QAYB000822,CONTROL PANASONIC,4.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
124,CONTROL PANASONIC,4.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
202,CONTROL PIONEER,3.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
RM-40,Control Polaroid,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CR-47,CONTROL RCA,2.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
8447258013765,CONTROL REMOTO PARA LG,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
TCL-1,Control Remoto TCL,3.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
6825,Control Remoto Universal 4 En 1,0.0,120.0,0.0,LION TOOLS,2026-09-08 00:37:17
CONTROL ROKU,CONTROL ROKU,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
ROKUTV,CONTROL ROKU,1.0,120.0,0.0,ASGA,2026-09-16 20:21:21
AK59-00153A,CONTROL SAMSUNG,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
RM-04,CONTROL SAMSUNG,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
SAMSUNG2,CONTROL SAMSUNG,2.0,120.0,0.0,ASGA,2026-09-08 00:37:17
CR-49,CONTROL SANSUI,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
128,CONTROL SANYO,4.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CONTROL SIN MARCA,CONTROL SIN MARCA,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
125,CONTROL SKY,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
127,CONTROL SKY HD,0.0,127.0,0.0,MEXICO,2026-09-08 00:37:17
RM-ADP053,Control Sony,0.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
CONTROL TOSHIBA,CONTROL TOSHIBA,1.0,95.0,0.0,MEXICO,2026-09-08 00:37:17
JVC2,CONTROL TVC,2.0,120.0,0.0,ASGA,2026-09-08 00:37:17
CONTROLUNIVERSAL,CONTROL UNIVERSAL,0.0,130.0,0.0,MEXICO,2026-09-08 00:37:17
UNIVERSAL36,CONTROL UNIVERSAL 36 EN,3.0,150.0,0.0,PUEBLA,2026-09-08 00:37:17
6824,Control Universal 6 En 1,0.0,150.0,0.0,LION TOOLS,2026-09-08 00:37:17
VIOS,CONTROL VIOS,1.0,120.0,0.0,ASGA,2026-09-08 00:37:17
